企业代号,企业名称,进项发票总数,进项有效发票数,进项作废发票数,进项负数发票数,进项净额,进项正数金额,进项负数金额,进项交易对手数,销项发票总数,销项有效发票数,销项作废发票数,销项负数发票数,销项净额,销项正数金额,销项负数金额,销项交易对手数,观察月数,综合活跃月数,活跃月份比例,最近断档月数,月均收入净额,月均成本净额,收入波动率,成本波动率,收入趋势率,成本趋势率,年化销项净额,年化进项净额,年化利润,利润率,年化客户数,年化供应商数,进项有效率,进项作废率,进项负数发票率,进项负数金额率,销项有效率,销项作废率,销项负数发票率,销项负数金额率
E231,***建筑科技有限公司,695,681,14,0,35730036.88,35730036.88,0.0,133,408,370,38,0,33376164.7,33376164.7,0.0,7,37,36,0.972972972972973,0,902058.5054054054,965676.6724324325,1.3523571453056484,1.7547894856199375,0.08845951882426441,0.10036365010215456,10824702.064864865,11588120.069189189,-763418.0043243244,-0.070525544236663,2.27027027027027,43.13513513513513,0.9798561151079137,0.02014388489208633,0.0,0.0,0.9068627450980392,0.09313725490196079,0.0,0.0
E232,***投资发展有限责任公司,828,782,46,39,35129701.39,37376919.23,2247217.84,151,118,113,5,9,47970719.64,56242675.76,8271956.12,4,38,38,1.0,0,1262387.3589473686,924465.8260526318,3.2078984105476627,2.2718222459852146,0.00624419420316969,-0.024266925625941738,15148648.307368422,11093589.912631579,4055058.394736843,0.2676845030961892,1.2631578947368423,47.684210526315795,0.9444444444444444,0.05555555555555555,0.049872122762148335,0.05671335721532725,0.9576271186440678,0.0423728813559322,0.07964601769911504,0.1282182952758096
E233,***劳务有限公司,727,718,9,0,401349.69,401349.69,0.0,194,238,223,15,0,19988668.900000002,19988668.900000002,0.0,3,26,26,1.0,0,768794.9576923077,15436.526538461538,2.663762956459916,1.080766207745159,0.12165061910873123,0.11219460859126333,9225539.492307695,185238.31846153847,9040301.173846155,0.9799211397213148,1.3846153846153848,89.53846153846155,0.9876203576341128,0.012379642365887207,0.0,0.0,0.9369747899159664,0.06302521008403361,0.0,0.0
E234,***机电设备商贸有限公司,946,919,27,1,4551474.64,4551615.11,140.47,205,604,580,24,4,39835337.13,40212214.49,376877.36,137,29,29,1.0,0,1373632.3148275863,156947.40137931032,0.6694319692486657,0.9553215991168078,0.016875997916992416,0.02206360178687042,16483587.777931036,1883368.8165517242,14600218.961379312,0.8857427859805338,56.689655172413794,84.82758620689656,0.9714587737843552,0.02854122621564482,0.001088139281828074,3.0860620156585826e-05,0.9602649006622517,0.039735099337748346,0.006896551724137931,0.009285188281442171
E235,个体经营E235 ,612,593,19,0,14054231.02,14054231.02,0.0,122,1014,944,70,4,40024592.54,40318064.6,293472.06,191,35,35,1.0,0,1143559.7868571428,401549.45771428576,0.6741976112386181,1.0169717067211324,0.034011860132563694,0.03568680402531575,13722717.442285715,4818593.492571428,8904123.949714286,0.648860110044733,65.4857142857143,41.82857142857143,0.9689542483660131,0.03104575163398693,0.0,0.0,0.9309664694280079,0.06903353057199212,0.00423728813559322,0.007226322472280466
E236,个体经营E236 ,204,197,7,1,4980574.7700000005,4985630.8,5056.03,69,667,518,149,13,44647209.89,45811375.82,1164165.93,29,36,35,0.9722222222222222,0,1240200.274722222,138349.2991666667,1.333656564586777,3.564236702430797,-0.016544759365803106,0.03101440016125003,14882403.296666667,1660191.59,13222211.706666667,0.8884460018381677,9.666666666666666,23.0,0.9656862745098039,0.03431372549019608,0.005076142131979695,0.0010130930215070217,0.7766116941529235,0.22338830584707647,0.025096525096525095,0.024782384335141808
E237,个体经营E237 ,1937,1900,37,104,17103901.02,21373899.919999998,4269998.899999999,324,295,221,74,0,19792717.95,19792717.95,0.0,8,28,27,0.9642857142857143,0,706882.7839285714,610853.6078571428,1.6202345026845049,1.3239022136396026,0.10472297594414631,0.09148634237017078,8482593.407142857,7330243.294285714,1152350.1128571434,0.13584879736034441,3.4285714285714284,138.85714285714286,0.980898296334538,0.019101703665462055,0.05473684210526316,0.16651129884624932,0.7491525423728813,0.25084745762711863,0.0,0.0
E238,个体经营E238 ,3899,3808,91,23,15987761.56,16160647.24,172885.68,760,12084,11256,828,557,56429503.98,60663154.949999996,4233650.97,2199,36,36,1.0,0,1567486.2216666667,444104.4877777777,0.42928363658172547,0.9355002299906041,-0.005868970734634671,0.047435094428880005,18809834.66,5329253.8533333335,13480580.806666667,0.7166772622054864,733.0,253.33333333333334,0.9766606822262118,0.02333931777378815,0.006039915966386555,0.010584708210206368,0.9314796425024826,0.06852035749751738,0.04948471926083867,0.06523666165048143
E239,个体经营E239 ,379,367,12,5,25876475.69,25935076.82,58601.13,46,348,306,42,3,26270147.96,26517561.759999998,247413.8,33,33,27,0.8181818181818182,0,796065.0896969697,784135.626969697,1.297240724031599,1.372006512987689,0.08006629891541897,0.07026201092134744,9552781.076363636,9409627.523636363,143153.55272727273,0.014985536838217337,12.0,16.727272727272727,0.9683377308707124,0.0316622691292876,0.013623978201634877,0.002254437794940827,0.8793103448275862,0.1206896551724138,0.00980392156862745,0.009243938947202237
E240,个体经营E240 ,1122,1085,37,1,30020619.8,30020622.06,2.26,1085,124,20,104,0,17016977.52,17016977.52,0.0,2,25,25,1.0,0,680679.1008,1200824.7920000001,2.8781890084695454,1.2030122027624617,0.1432182543773087,-0.013858790118599138,8168149.209599999,14409897.503999999,-6241748.2944,-0.764156987615272,0.96,520.8,0.9670231729055259,0.03297682709447415,0.0009216589861751152,7.528157895418478e-08,0.16129032258064516,0.8387096774193549,0.0,0.0
E241,个体经营E241 ,427,415,12,1,5982268.47,6007225.73,24957.26,112,794,721,73,5,37898804.22,38073222.26,174418.04,36,36,36,1.0,0,1052744.5616666665,166174.12416666668,0.4607832478951207,1.0685144403716782,0.005200594693685368,0.019229212655417306,12632934.74,1994089.49,10638845.25,0.8421515244841675,12.0,37.333333333333336,0.9718969555035128,0.02810304449648712,0.0024096385542168677,0.004137351277534768,0.9080604534005038,0.09193954659949623,0.006934812760055479,0.004560230085619165
E242,个体经营E242 ,513,503,10,0,18605594.03,18605594.03,0.0,503,263,18,245,0,1518719.26,1518719.26,0.0,11,25,25,1.0,0,60748.7704,744223.7612000001,1.7859084248415236,1.1801008695698916,0.05279241085929523,0.10394968853478061,728985.2448,8930685.1344,-8201699.889600001,-2.0,5.279999999999999,241.43999999999997,0.9805068226120858,0.01949317738791423,0.0,0.0,0.06844106463878327,0.9315589353612167,0.0,0.0
E243,***科技有限公司,697,681,16,2,4588763.79,4594084.89,5321.1,131,711,677,34,0,32091033.41,32091033.41,0.0,35,34,34,1.0,0,943853.9238235294,134963.64088235292,0.865752149372189,1.1818396428671853,-0.0010375986011795784,0.01677214222201016,11326247.085882353,1619563.6905882352,9706683.395294117,0.8570079145980359,12.352941176470587,46.23529411764706,0.9770444763271162,0.02295552367288379,0.002936857562408223,0.0011569102644056872,0.9521800281293952,0.04781997187060478,0.0,0.0
E244,个体经营E244 ,1151,1105,46,7,13820506.18,13857803.35,37297.17,153,536,443,93,13,34862195.29,36072784.55,1210589.26,20,36,36,1.0,0,968394.3136111113,383902.94944444444,0.9928880285236553,0.8145839556778786,-0.011749404167283215,0.0020450552475538104,11620731.763333334,4606835.393333334,7013896.37,0.6035675302420119,6.666666666666667,51.0,0.9600347523892268,0.03996524761077324,0.006334841628959276,0.002684195767156638,0.8264925373134329,0.17350746268656717,0.029345372460496615,0.03246994937124764
E245,***建筑劳务有限公司,265,264,1,0,132745.05,132745.05,0.0,64,353,309,44,18,25170610.39,26821095.85,1650485.46,33,34,30,0.8823529411764706,0,740312.0702941178,3904.2661764705886,1.505197874839103,1.1219977480627912,0.04210077828075974,0.06684585577790053,8883744.84352941,46851.19411764705,8836893.649411764,0.9947261886802421,11.647058823529411,22.588235294117645,0.9962264150943396,0.0037735849056603774,0.0,0.0,0.8753541076487252,0.12464589235127478,0.05825242718446602,0.05796957471485098
E246,***物业服务有限公司,1368,1298,70,11,6524608.6,6560484.08,35875.479999999996,409,829,749,80,14,31377751.46,32054590.15,676838.69,121,37,37,1.0,0,848047.3367567566,176340.77297297298,0.4160896162875688,1.345489418321354,0.022754717125570964,0.06079010847660673,10176568.04108108,2116089.2756756754,8060478.765405405,0.7920625826768533,39.24324324324324,132.64864864864865,0.9488304093567251,0.05116959064327485,0.00847457627118644,0.005438678664144862,0.9034981905910736,0.09650180940892641,0.018691588785046728,0.020678556176345644
E247,***石化有限公司,943,915,28,7,12283876.14,12284414.88,538.74,185,359,333,26,0,21712508.8,21712508.8,0.0,10,38,38,1.0,0,571381.8105263158,323259.89842105267,1.031938486851457,0.8475989564833535,0.043315604639031176,0.036875200616133495,6856581.72631579,3879118.781052632,2977462.945263158,0.4342488814558362,3.1578947368421053,58.42105263157895,0.9703075291622482,0.029692470837751856,0.007650273224043716,4.385364541571627e-05,0.9275766016713092,0.07242339832869081,0.0,0.0
E248,***智能科技有限公司,1511,1466,45,9,13784612.42,13942083.11,157470.69,262,405,353,52,6,20868777.099999998,21099744.31,230967.21000000002,118,37,37,1.0,0,564021.0027027028,372557.0924324324,1.6038753521627216,1.1440541487392701,0.029352532403665872,0.045560770232415775,6768252.032432431,4470685.109189189,2297566.9232432423,0.33946237702639503,38.27027027027027,84.97297297297297,0.9702183984116479,0.029781601588352084,0.006139154160982265,0.011168487473695799,0.8716049382716049,0.12839506172839507,0.0169971671388102,0.01082791869288756
E249,***建筑工程有限公司,719,620,99,1,27296207.13,27322845.06,26637.93,106,472,470,2,0,51819821.7,51819821.7,0.0,3,37,35,0.9459459459459459,0,1400535.7216216216,737735.3278378379,2.0402385302953285,2.249944258942133,-0.027576812477030064,0.03779005454505386,16806428.65945946,8852823.934054052,7953604.725405408,0.4732477605186358,0.9729729729729729,34.37837837837838,0.8623087621696801,0.1376912378303199,0.0016129032258064516,0.0009739829454816324,0.9957627118644068,0.00423728813559322,0.0,0.0
E250,***塑料厂,439,427,12,9,8633213.09,8650974.68,17761.59,127,778,660,118,22,32443945.69,33725855.12,1281909.43,102,38,38,1.0,0,853788.0444736843,227189.81815789474,0.3924525823648175,0.873457690628205,0.005852315326807599,0.0005019115442602015,10245456.53368421,2726277.817894737,7519178.715789475,0.733903725135967,32.21052631578947,40.10526315789474,0.9726651480637813,0.02733485193621868,0.02107728337236534,0.00204892494670391,0.8483290488431876,0.15167095115681234,0.03333333333333333,0.0366178602512339
E251,***医疗器械有限责任公司,1457,1355,102,23,9138566.25,9606220.65,467654.4,347,315,274,41,14,12859876.88,13758881.39,899004.51,130,37,33,0.8918918918918919,0,347564.24,246988.27702702704,2.0108379934827947,1.3886866136648932,0.10037900220154508,0.07985172770093195,4170770.88,2963859.3243243243,1206911.5556756756,0.28937373699024094,42.16216216216216,112.54054054054053,0.9299931365820179,0.07000686341798215,0.016974169741697416,0.0464224935964438,0.8698412698412699,0.13015873015873017,0.051094890510948905,0.06133248110493206
E252,***印务有限公司,958,905,53,4,26238254.22,26274320.169999998,36065.950000000004,111,541,517,24,10,39283384.0,40032770.3,749386.3,40,37,37,1.0,0,1061713.0810810812,709142.005945946,1.2403200697797514,0.6618083692243373,-0.010263941211056763,-0.017885731299116935,12740556.972972972,8509704.071351351,4230852.901621621,0.3320775465779628,12.972972972972972,36.0,0.9446764091858038,0.055323590814196244,0.004419889502762431,0.0013707875603005406,0.955637707948244,0.04436229205175601,0.019342359767891684,0.01837534751656562
E253,***钢结构工程有限公司,1237,1196,41,5,18383666.46,18418916.93,35250.47,319,381,318,63,3,23725535.58,23875000.57,149464.99000000002,105,37,37,1.0,0,641230.6913513514,496855.8502702702,0.9597197184156192,1.0036582454794478,0.04099460463590475,0.04701181856109793,7694768.296216215,5962270.2032432435,1732498.0929729715,0.2251527305669361,34.05405405405405,103.45945945945945,0.9668552950687146,0.033144704931285365,0.004180602006688963,0.0019101631212037236,0.8346456692913385,0.16535433070866143,0.009433962264150943,0.006221365866671127
E254,***设备安装工程有限公司,237,236,1,0,3221474.18,3221474.18,0.0,39,493,456,37,2,37200358.72,37332003.4,131644.68,22,37,35,0.9459459459459459,0,1005415.1005405403,87066.86972972973,0.9650836630546347,2.81841678125994,0.001155213473544584,0.10490008890735014,12064981.206486486,1044802.4367567567,11020178.76972973,0.9134020667852313,7.135135135135135,12.648648648648647,0.9957805907172996,0.004219409282700422,0.0,0.0,0.9249492900608519,0.07505070993914807,0.0043859649122807015,0.003513931150508501
E255,个体经营E255 ,1377,1331,46,7,11268140.56,11521250.85,253110.29,311,639,599,40,30,38606481.84,40204714.88,1598233.04,19,36,36,1.0,0,1072402.2733333334,313003.90444444446,1.0401245845883864,1.2622727303763883,-0.004020197834807465,0.006335400405252855,12868827.280000001,3756046.8533333335,9112780.426666668,0.7081282721720287,6.333333333333333,103.66666666666667,0.9665940450254176,0.03340595497458242,0.005259203606311044,0.02149673234840154,0.9374021909233177,0.06259780907668232,0.05008347245409015,0.0382325438640979
E256,***物资有限公司,280,270,10,3,10258640.4,10269981.16,11340.76,54,919,892,27,8,29926361.09,30033609.31,107248.22,211,37,37,1.0,0,808820.5699999998,277260.5513513513,0.26806083575977097,0.8236699722571323,-0.002340818862528653,-0.028677580951791088,9705846.84,3327126.6162162162,6378720.223783784,0.657203882251225,68.43243243243244,17.513513513513512,0.9642857142857143,0.03571428571428571,0.011111111111111112,0.001103044928292645,0.970620239390642,0.029379760609358,0.008968609865470852,0.0035582338655512037
E257,***门窗安装有限公司,352,337,15,2,15089198.55,15182481.17,93282.62,97,361,317,44,11,23793654.89,24640791.22,847136.3300000001,39,30,30,1.0,0,793121.8296666666,502973.28500000003,0.8782877149809851,1.0634913159674428,-0.01722952471576181,-0.002994498053317333,9517461.956,6035679.42,3481782.5360000003,0.36583099066710895,15.6,38.8,0.9573863636363636,0.04261363636363636,0.005934718100890208,0.006106576488245109,0.8781163434903048,0.12188365650969529,0.03470031545741325,0.03323676781245403
E258,***国际货运有限公司,2318,2233,85,23,15197534.26,15454586.14,257051.88,248,2495,2380,115,52,68046478.53999999,68958885.17,912406.63,193,38,38,1.0,0,1790696.8036842104,399935.1121052632,0.8336032382429037,0.6429612361812602,-0.05660048509401572,-0.018540107018704673,21488361.644210525,4799221.345263158,16689140.298947368,0.7766595041201673,60.94736842105264,78.31578947368422,0.9633304572907679,0.036669542709232096,0.010300044782803403,0.01636060350122552,0.9539078156312625,0.04609218436873747,0.021848739495798318,0.013058390742390711
E259,***文化传媒有限公司,2462,2321,141,22,18472779.25,18615980.64,143201.38999999998,521,818,707,111,16,31725623.11,32560183.47,834560.36,211,37,37,1.0,0,857449.2732432432,499264.3040540541,0.5459088057442424,0.7174506610891959,0.010174340162975873,0.029300529797629024,10289391.278918918,5991171.6486486485,4298219.63027027,0.41773313053771566,68.43243243243244,168.97297297297297,0.9427294882209586,0.05727051177904143,0.009478672985781991,0.007633669195756505,0.8643031784841075,0.1356968215158924,0.02263083451202263,0.024990769932191452
E260,***广告有限公司,1365,1343,22,9,17836465.14,17902562.22,66097.08,258,1588,1405,183,24,22168583.16,22569478.94,400895.77999999997,289,37,37,1.0,0,599150.8962162163,482066.6254054054,0.9671181408512468,0.7691278797193216,0.056296313180840864,0.04687312023573509,7189810.754594594,5784799.504864865,1405011.2497297293,0.19541700020850583,93.72972972972973,83.67567567567568,0.9838827838827838,0.01611721611721612,0.006701414743112435,0.0036784647589149853,0.8847607052896725,0.11523929471032746,0.01708185053380783,0.017452731393665308
E261,***医疗器械有限公司,1386,1338,48,9,8616353.38,8620002.55,3649.17,457,1548,1367,181,24,15967699.38,16196079.93,228380.55,131,37,37,1.0,0,431559.4427027027,232874.41567567564,0.6436142244999906,0.7063288667454344,0.055763046255621875,0.04689097500373303,5178713.312432433,2794492.9881081083,2384220.3243243243,0.4603885522298704,42.486486486486484,148.2162162162162,0.9653679653679653,0.03463203463203463,0.006726457399103139,0.000423158323003332,0.8830749354005168,0.11692506459948321,0.01755669348939283,0.01390490422976743
E262,个体经营E262 ,329,320,9,0,16419328.12,16419328.12,0.0,42,692,656,36,9,24523963.3,24621508.08,97544.78,199,36,34,0.9444444444444444,0,681221.2027777778,456092.4477777777,1.2542592551726868,1.1493236944119902,0.022387482253887755,0.019101802825656183,8174654.433333334,5473109.373333333,2701545.0600000005,0.33047819721700533,66.33333333333333,14.0,0.9726443768996961,0.02735562310030395,0.0,0.0,0.9479768786127167,0.05202312138728324,0.013719512195121951,0.003946137441125242
E263,***通信工程有限公司,496,490,6,1,14352187.42,14352575.77,388.35,148,496,404,92,18,26231558.89,27006587.08,775028.19,15,37,37,1.0,0,708961.0510810812,387896.95729729725,1.093207403380195,2.365520360386274,0.025769620375193893,0.08766429049884147,8507532.612972973,4654763.487567567,3852769.1254054056,0.452865631044469,4.864864864864865,48.0,0.9879032258064516,0.012096774193548387,0.0020408163265306124,2.7057128879661692e-05,0.8145161290322581,0.18548387096774194,0.04455445544554455,0.02789716085503908
E264,个体经营E264 ,1610,1502,108,11,23547443.51,23968533.84,421090.33,1502,423,24,399,0,1173035.7,1173035.7,0.0,8,25,25,1.0,0,46921.428,941897.7404,1.413625633920968,0.9590276342656041,-0.0881273724563194,-0.039122458460753844,563057.1359999999,11302772.8848,-10739715.7488,-2.0,3.84,720.9599999999999,0.9329192546583851,0.0670807453416149,0.007323568575233023,0.017265142220516637,0.05673758865248227,0.9432624113475178,0.0,0.0
E265,***净化工程有限公司,2035,1968,67,13,21512865.91,21613333.85,100467.94,477,475,401,74,16,23812366.63,25052551.41,1240184.78,62,33,33,1.0,0,721586.8675757576,651905.0275757576,0.9978688108372461,0.9348954389157766,0.01545918785354212,0.003961331932265227,8659042.41090909,7822860.330909091,836182.0799999991,0.09656750022918649,22.545454545454547,173.45454545454547,0.9670761670761671,0.03292383292383293,0.0066056910569105695,0.004626916141708043,0.8442105263157895,0.15578947368421053,0.0399002493765586,0.04716834227666588
E266,***煤矿机械有限公司,295,289,6,2,1223479.75,1227422.16,3942.41,83,484,450,34,9,26289597.49,26975304.89,685707.4,16,36,36,1.0,0,730266.5969444445,33985.54861111111,0.9484566621466454,1.8386430793765582,-0.022587927698846856,-0.018158024776379785,8763199.163333332,407826.5833333333,8355372.579999999,0.9534614498960897,5.333333333333333,27.666666666666668,0.9796610169491525,0.020338983050847456,0.006920415224913495,0.0032016594403069436,0.9297520661157025,0.07024793388429752,0.02,0.02478967120982397
E267,***林园艺场,192,189,3,0,1033331.6900000001,1033331.6900000001,0.0,41,227,202,25,5,17493142.05,17791233.24,298091.19,11,19,19,1.0,0,920691.6868421051,54385.878421052636,1.2058766777134817,3.021303941994437,-0.05844854726021227,-0.0885031449420967,11048300.242105264,652630.5410526317,10395669.701052632,0.9409293260726709,6.947368421052632,25.894736842105264,0.984375,0.015625,0.0,0.0,0.8898678414096917,0.11013215859030837,0.024752475247524754,0.016478845915640424
E268,***建筑劳务有限公司,47,42,5,0,5853887.01,5853887.01,0.0,19,360,342,18,9,25591515.94,26440839.06,849323.12,9,37,25,0.6756756756756757,0,691662.5929729731,158213.16243243247,1.3313847281434898,2.4392389719851826,0.005254418802665871,0.08901014380210935,8299951.115675676,1898557.9491891891,6401393.166486487,0.7712567311868279,2.918918918918919,6.162162162162162,0.8936170212765957,0.10638297872340426,0.0,0.0,0.95,0.05,0.02631578947368421,0.03112195209387356
E269,***节能服务有限公司,170,169,1,0,935601.37,935601.37,0.0,69,223,194,29,9,30060690.45,30580091.91,519401.46,19,36,36,1.0,0,835019.1791666667,25988.926944444444,1.7708975608640298,2.099690629490069,-0.04923125051876887,-0.059051299200673736,10020230.15,311867.12333333335,9708363.026666667,0.9688762514767854,6.333333333333333,23.0,0.9941176470588236,0.0058823529411764705,0.0,0.0,0.8699551569506726,0.13004484304932734,0.04639175257731959,0.01670128364538049
E270,个体经营E270 ,561,548,13,4,5861645.7,5890474.53,28828.829999999998,90,415,335,80,10,20044158.2,20438233.48,394075.28,40,36,36,1.0,0,556782.1722222222,162823.49166666667,0.8130251012734416,0.9393285933638865,0.02871276446045173,-0.009484519910739564,6681386.066666666,1953881.9000000001,4727504.166666666,0.7075633887184146,13.333333333333334,30.0,0.9768270944741533,0.023172905525846704,0.0072992700729927005,0.004870307914071834,0.8072289156626506,0.1927710843373494,0.029850746268656716,0.018916543746541514
E271,***科技有限公司,1698,1638,60,8,26123955.509999998,26568170.21,444214.69999999995,507,557,440,117,15,30204201.37,32501364.38,2297163.01,94,37,37,1.0,0,816329.7667567567,706052.8516216216,1.2821931257920698,1.2468460724871717,-0.023914549572641493,-0.032730420388494594,9795957.20108108,8472634.21945946,1323322.9816216212,0.1350886855115679,30.486486486486484,164.43243243243242,0.9646643109540636,0.0353356890459364,0.004884004884004884,0.01644485303611794,0.7899461400359067,0.21005385996409337,0.03409090909090909,0.06601322476249762
E272,个体经营E272 ,1206,1168,38,14,4428282.71,4555119.34,126836.63,283,595,542,53,33,13847647.5,15261182.18,1413534.68,72,36,36,1.0,0,384656.87500000006,123007.85305555558,1.0176549439903106,0.7646479808549453,0.04105236806524144,0.02731423248010524,4615882.5,1476094.2366666666,3139788.2633333337,0.6802140789617876,24.0,94.33333333333333,0.9684908789386402,0.03150912106135987,0.011986301369863013,0.02709052174192061,0.9109243697478991,0.08907563025210084,0.06088560885608856,0.08477113535827678
E273,个体经营E273 ,1546,1460,86,18,9969872.58,10532577.96,562705.38,318,8046,7961,85,13,23004728.28,23060159.98,55431.7,5120,35,35,1.0,0,657277.9508571429,284853.50228571426,0.5039925646862526,1.5045380921074527,-0.008367011572679078,0.013777094645401616,7887335.410285715,3418242.0274285716,4469093.382857144,0.5666163730059063,1755.4285714285716,109.02857142857144,0.944372574385511,0.055627425614489,0.012328767123287671,0.05071572872513952,0.9894357444693015,0.010564255530698483,0.0016329606833312398,0.0023980221128391205
E274,***建筑劳务有限公司,12,12,0,0,35569.07,35569.07,0.0,9,154,136,18,2,11733690.96,11830751.040000001,97060.08,15,21,17,0.8095238095238095,0,558747.1885714285,1693.7652380952381,1.4191349426973012,3.105631202910495,0.08038144768821381,0.173923166186904,6704966.262857144,20325.182857142856,6684641.080000001,0.9969686375650036,8.571428571428571,5.142857142857143,1.0,0.0,0.0,0.0,0.8831168831168831,0.11688311688311688,0.014705882352941176,0.008137291831965225
E275,***网络工程有限公司,379,364,15,6,1600295.1300000001,1604744.32,4449.1900000000005,97,441,357,84,24,20636866.03,22506126.28,1869260.25,45,38,38,1.0,0,543075.4218421053,42113.029736842094,1.0586465447429352,1.7289706735292238,0.003259862724022851,0.005144130940589381,6516905.062105264,505356.35684210534,6011548.705263158,0.922454546747862,14.210526315789474,30.63157894736842,0.9604221635883905,0.0395778364116095,0.016483516483516484,0.0027648570369886716,0.8095238095238095,0.19047619047619047,0.06722689075630252,0.076686383934852
E276,***体育设施工程有限公司,1040,1022,18,1,4044018.63,4045678.06,1659.43,243,212,169,43,8,12182839.35,12788373.6,605534.25,20,38,35,0.9210526315789473,0,320601.0355263158,106421.54289473685,1.831698887514447,2.3828142740349705,0.012366634896946298,0.0723100224185305,3847212.4263157896,1277058.5147368421,2570153.9115789477,0.6680561473545163,6.315789473684211,76.73684210526316,0.9826923076923076,0.01730769230769231,0.0009784735812133072,0.00041000534403173774,0.7971698113207547,0.2028301886792453,0.047337278106508875,0.045209677174238586
E277,***消防设备制造有限公司,334,319,15,2,12518820.56,12550703.2,31882.64,81,271,254,17,1,18107878.28,18198134.69,90256.41,36,30,30,1.0,0,603595.9426666666,417294.0186666667,0.3222503382572177,0.48865862408948724,-0.009283931434632912,0.01495424798558398,7243151.312000001,5007528.224,2235623.0880000005,0.3086533736077223,14.4,32.4,0.9550898203592815,0.04491017964071856,0.006269592476489028,0.0025338702557184383,0.9372693726937269,0.06273062730627306,0.003937007874015748,0.00493517497009346
E278,***贸易有限公司,405,389,16,2,11040657.06,11042634.23,1977.17,98,238,222,16,2,13017866.0,13192303.95,174437.95,38,38,38,1.0,0,342575.4210526316,290543.60684210534,1.1580331854475556,1.2590896636531264,0.038386229740757324,0.04011393808866228,4110905.0526315793,3486523.2821052633,624381.770526316,0.1518842596781992,12.0,30.947368421052634,0.9604938271604938,0.03950617283950617,0.005141388174807198,0.0001790167103570525,0.9327731092436975,0.06722689075630252,0.009009009009009009,0.013050147246428095
E279,***环保包装有限公司,619,600,19,4,16692566.79,16960245.29,267678.5,90,526,500,26,33,22943219.65,25154807.57,2211587.92,7,30,30,1.0,0,764773.9883333335,556418.8929999999,0.6475788527487021,0.641130554744761,-0.03456361115203802,-0.0285103126483739,9177287.86,6677026.716,2500261.1439999994,0.2724400914672845,2.8,36.0,0.9693053311793215,0.030694668820678513,0.006666666666666667,0.015537478761972165,0.9505703422053232,0.049429657794676805,0.066,0.0808140012742321
E280,个体经营E280 ,555,544,11,0,12226246.4,12226246.4,0.0,103,588,549,39,4,17080553.21,17213646.33,133093.12,125,36,36,1.0,0,474459.8113888889,339617.9555555556,0.5392713001340125,0.8251864881211026,0.019016913924511332,0.02696760889222176,5693517.736666667,4075415.466666667,1618102.2700000005,0.2842007955080748,41.666666666666664,34.333333333333336,0.9801801801801802,0.01981981981981982,0.0,0.0,0.9336734693877551,0.0663265306122449,0.007285974499089253,0.007672515078907235
E281,***商业管理有限责任公司,1062,1002,60,0,19629385.24,19629385.24,0.0,186,581,551,30,3,16333110.18,16362467.98,29357.8,43,34,34,1.0,0,480385.5935294117,577334.8600000001,0.6440390699524093,0.5410222213722671,0.020475077008711644,-0.0021381789481713866,5764627.122352941,6928018.319999999,-1163391.1976470584,-0.20181551606970174,15.176470588235293,65.6470588235294,0.943502824858757,0.05649717514124294,0.0,0.0,0.9483648881239243,0.05163511187607573,0.0054446460980036296,0.001791002441950063
E282,***影城有限公司***分公司,795,752,43,19,11977184.03,12327165.38,349981.35,93,2711,1959,752,18,21071603.49,21322170.33,250566.84,562,38,38,1.0,0,554515.8813157894,315189.05342105264,0.5131651134424597,0.15998480856011837,-0.005156582442037981,0.0009462584955682676,6654190.575789473,3782268.6410526317,2871921.9347368414,0.43159598481985284,177.47368421052633,29.36842105263158,0.9459119496855346,0.05408805031446541,0.02526595744680851,0.027607265061607437,0.7226115824419034,0.2773884175580966,0.009188361408882083,0.011614976719247723
E283,***机械铸造有限责任公司,609,582,27,0,15198205.36,15198205.36,0.0,107,299,291,8,0,19645465.23,19645465.23,0.0,20,37,37,1.0,0,530958.5197297296,410762.307027027,0.5211658769879797,0.5176041033861835,0.02224531023600143,0.014466439776009133,6371502.236756757,4929147.684324324,1442354.5524324328,0.22637589987987272,6.486486486486486,34.7027027027027,0.9556650246305419,0.04433497536945813,0.0,0.0,0.9732441471571907,0.026755852842809364,0.0,0.0
E284,***成焊科技有限公司,1058,1007,51,5,10717026.24,10736625.7,19599.46,120,466,429,37,2,16027714.88,16034791.79,7076.91,125,38,38,1.0,0,421781.9705263158,282027.0063157895,0.5316157766232896,0.5024889799334482,0.020795974048591386,0.014275950711713285,5061383.64631579,3384324.075789474,1677059.5705263158,0.3313440923900438,39.473684210526315,37.89473684210527,0.9517958412098299,0.048204158790170135,0.004965243296921549,0.0018221504020654025,0.9206008583690987,0.07939914163090128,0.004662004662004662,0.00044115246997377555
E285,个体经营E285 ,772,730,42,4,16078594.04,16253303.99,174709.95,224,564,458,106,7,30216720.82,30645914.41,429193.59,53,36,36,1.0,0,839353.3561111111,446627.61222222215,1.3907322476981918,1.7048591701573623,0.0334332150050549,-0.002024627893267033,10072240.273333333,5359531.346666667,4712708.926666667,0.4678908364749554,17.666666666666668,74.66666666666667,0.9455958549222798,0.054404145077720206,0.005479452054794521,0.010634879580580634,0.8120567375886525,0.1879432624113475,0.015283842794759825,0.013811491499884731
